increase,fuyashi,増やし
increase; addition,kazou,加増
increasing pressure,kaatsu,加圧
increasingly; more and more; decreasingly (when declining); less and less,masumasu,ますます
increasingly; more and more; decreasingly (when declining); less and less,masumasu,益々
"incremental difference (e.g. between files); ""diff""",sabun,差分
incubation,houran,抱卵
incubation; hatching,fuka,孵化
incurability,fuji,不治
indeed; really; absolutely; truly; actually; very; quite,jitsu,實
indeed; really; absolutely; truly; actually; very; quite,jitsuni,実に
indeed; really; absolutely; truly; actually; very; quite,makotoni,真に
indeed; really; absolutely; truly; actually; very; quite,makotoni,誠に
indeed; really; truly; just (like),ikanimo,いかにも
indefinite; unlimited,muki,無期
independence; autonomy; self-reliance,jishu,自主
independence; self-reliance,jiritsu,自立
independence; self-reliance; supporting oneself; being on one's own,dokuritsu,独立
independent (esp. in politics); non-partisan,mushozoku,無所属
index (in a book),sakuin,索引
index; index number; exponent (e.g. in floating-point representation); characteristic,shisū,指数
index; indices; indicator,shihyou,指標
indicates concession or compromise,temoii,てもいい
indicates direct object of action,wo,を
indicates direct object of action,wohajime,をはじめ
indicates direct object of action,womeguru,をめぐる
indicates emotion,wai,わい
indicates means of action; cause of effect; by,demotte,でもって
"indicates passive voice (incl. the ""suffering passive"")",reru,れる
"indicates passive voice (incl. the ""suffering passive"")",rarere,られれ
"indicates passive voice (incl. the ""suffering passive"")",rareru,られる
indicates possessive,no,の
indicates possessive,nodearu,のである
indicates possessive,nodehanai,のではない
indicates sentence subject (occasionally object),ga,が
indicates sentence topic,ha,は
indicates the target of an activity; -ee (e.g. employeeexamineetrustee),hi,被
indicates two contrasting actions,tsu,つ
indication; denotation; designation,shiji,指示
indication; expression; showing; manifestation; demonstration,hyouji,表示
indication; sign; hint; sensation; feeling,kehai,気配
indictment; prosecution; complaint,kokuhatsu,告発
indigenous people; native people; aborigines,senjūmin,先住民
indigenous person; inhabitant of a country,kunibito,国人
indigenousness; being native (to a region); settling (of people),dochaku,土着
indignation; resentment,fungai,憤慨
indirection; indirectness,kansetsu,間接
indiscriminately; blindly; at random; recklessly; thoughtlessly; excessively; profusely,yatara,やたら
indiscrimination; without discrimination,musabetsu,無差別
indispensable; essential,fukaketsu,不可欠
indispensable; essential; requisite; required; compulsory; necessary,hissu,必須
indisputable; undeniable; unmistakable,souwa,争わ
individual of taste,masato,雅人
individual; one by one; separate; each,koko,ここ
individual; one by one; separate; each,koko,個々
individual; private person; personal; private,kojin,個人
individual; separate; personal; case-by-case,kobetsu,個別
individual; specimen,kotai,個体
individuality; personality; quirk; idiosyncrasy; character; individual characteristic,kosei,個性
Indonesia,i,ぃ
indoor (courtpooletc.),okunai,屋内
indoor; inside the room,shitsunai,室内
induction; inductive reasoning,kinou,帰納
industrial arts; craft,kougei,工芸
industry,sangyou,産業
industry; business,jitsugyou,実業
inequality; unfairness,fubyoudou,不平等
inertia,kansei,慣性
inevitable; necessary; certain; sure,hitsuzen,必然
inexpensively; cheaply,yasuku,やすく
inexpensively; cheaply,yasuku,安く
infamous; notorious,akumeitakai,悪名高い
infant (below 1 year old); suckling baby,nyūji,乳児
infantry; infantryman; foot soldier,hohei,歩兵
infants; babies and very young children,nyūyouji,乳幼児
infatuation; adoration; blind love; doting (on a child),dekiai,溺愛
infection; contagion; becoming infected,kansen,感染
inference; deduction; induction; reasoning,suiron,推論
inferior; base; vulgar; low grade; lower class,katou,かとう
inferior; coarse; poor quality; inadequate; deteriorated,retsuaku,劣悪
inferiority (e.g. numerical); inferior position; disadvantage; unfavorable situation; unfavourable situation,ressei,劣勢
infield; diamond,naiya,内野
infielder; baseman,naiyashu,内野手
infiltration; sneaking in; going undercover,sennyū,潜入
infinity,mugendai,無限大
infinity; infinitude; eternity,mugen,無限
infirmity (due to old age); decrepitude; senility; senescence; superannuation,roukyū,老朽
inflammation; irritation,enshou,炎症
inflorescence,kajo,花序
influence; clout; leverage,eikyouryoku,影響力
influence; effect; impact,eikyou,影響
influence; power; might; strength; potency; force; energy,seiryoku,勢力
informal talk,kondan,懇談
informal; unofficial,hikoushiki,非公式
information; experience; knowledge; observation,kenbun,見聞
information; news; intelligence,houchi,報知
information; news; intelligence,houchishinbunsha,報知新聞社
information; news; report,hou,報
information; news; report; intelligence,jouhou,情報
infrared rays; infrared radiation,sekigaisen,赤外線
infringement (of a lawtreatyetc.); contravention; running afoul,teishoku,抵触
infringement; violation; invasion; encroachment; trespass,shingai,侵害
ingenious; skillful; clever; deft,koumyou,巧妙
ingredient; (raw) material; resource,sozai,素材
ingredient; component; composition,seibun,成分
inhabitant; resident; citizen; population,sun,住ん
inhabitant; resident; citizen; population,jūmin,住民
inhabiting; living,seisoku,生息
inhalation,kyūnyū,吸入
inhalation (of air); inhaled air,kyūki,吸気
inherent flavor; inherent flavour; natural taste,mochiaji,持ち味
inherent; innate,senten,先天
inheritance; bequest; legacy; heritage,isan,遺産
inheritance; succession; accession,keishou,継承
initial response (e.g. to a crisis); action in the earliest stages,shodou,初動
initial velocity,shosoku,初速
injection; jab; shot,chūsha,注射
injury; harm; danger,kigai,危害
injury; harm; evil influence; damage,gai,がい
injury; harm; evil influence; damage,gai,害
injury; inflicting bodily injury,shougai,傷害
injury; wound,fushou,負傷
injury; wound,kega,けが
injury; wound,kega,怪我
injustice; impropriety; unreasonableness; undeserved; unfair; invalid,futou,不当
injustice; unfairness; wrongdoing; iniquity; impropriety; irregularity; dishonesty; illegality; fraud,fusei,不正
inland,nairiku,内陸
inland sea; inlet; gulf; bay,utsumi,内海
inlet,ura,浦
inlet; cove; creek; bay,irie,入り江
inlet; cove; creek; bay,irie,入江
inn town; post town; post-station town,shukubamachi,宿場町
inner citadel,honmaru,本丸
Inner Mongolia (China),naiモンゴル,内モンゴル
inner palace (in Edo Castle); palace's ladies chambers; shogun's harem,oooku,大奥
inner palace (reserved for women); harem; seraglio,atomiya,後宮
inner part; inside; interior; depths (e.g. of a forest); back (of a housedraweretc.); bottom (e.g. of one's heart); recesses; heart,oku,奥
inner thoughts; real intention; inmost heart; one's mind,naishin,内心
innocence; being not guilty,muzai,無罪
innocence; guiltlessness; false accusation; false charge,mujitsu,無実
innocence; guiltlessness; purity; uprightness; integrity,kiyoshi,潔
innocent; chaste; naive,jun,純
innumerable; countless; numberless,musū,無数
inoculation; vaccination,sesshu,接種
Inokami,inoue,井上
inorganic,muki,無機
Inoue Makio (1940.11.30-),inoue,いのうえ
input and output; input-output; IO,nyūshutsuryoku,入出力
input; (data) entry,nyūryoku,入力
inquisitiveness,kouki,好奇
Insai,inzai,印西
inscription; epitaph,mei,銘
inscription; epitaph; epigraph,hibun,碑文
inseam; inside leg,matashita,股下
insect; bug,kon,昆
insect; bug,konchū,昆虫
insect; bug; cricket; moth,mushi,むし
insect; bug; cricket; moth,mushi,虫
insertion; incorporation; infixing,sounyū,挿入
inside a car (trainbusetc.),shanai,車内
inside a librarymuseumcinemaetc.; on the premises,kannai,館内
inside a temple,terauchi,寺内
inside and outside the country; domestic and foreign,kokunaigai,国内外
inside and outside; interior and exterior,naigai,内外
inside of a castle,jounai,城内
inside of a store (restaurantcaféetc.); store interior; on the premises,tennai,店内
inside the area,ikinai,域内
inside the breast of one's clothing (esp. kimono); bosom; (breast) pocket,futokoro,懐
inside the encampment; within the camp,jinnai,陣内
inside the House; inside the Diet,innai,院内
inside the Imperial Palace,miyauchi,宮内
inside the kindergarten,ennai,園内
inside; interior,naimen,内面
inside; interior; inner part,uchigawa,内側
inside; within,nai,内
inside; within,uchi,うち
insignificant; trifling; paltry; cottage (industry); tiny (company),reisai,零細
insistent; obstinate; persistent; tenacious,shitsukoi,しつこい
inspection (e.g. customsfactory); examination; test; check; scan (e.g. MRIPET); audit,ken,検
inspection (e.g. customsfactory); examination; test; check; scan (e.g. MRIPET); audit,kensa,検査
inspection tour,junshi,巡視
inspection; audit; judgement; judgment,kansa,監査
inspection; examination; checking,tenken,点検
inspection; inspector,kansatsu,監察
inspection; observation,shisatsu,視察
inspection; reading; perusal,etsuran,閲覧
inspection; study by observation; field trip; tour; review,kengaku,見学
inspector (third highest of the four administrative ranks of the ritsuryō system),i,尉
inspector general; commissioner,soukan,総監
inspiration; afflatus,reikan,霊感
instability; insecurity; crankiness,fuantei,不安定
installation; mounting; furnishing; fitting,toritsuke,取り付け
instant death,sokushi,即し
instant death,sokushi,即死
instant; moment; (split) second; (in a) flash; (in the) blink of an eye,shunji,瞬時
instant; moment; for an instant,isshun,一瞬
instantly; immediately; at once,soku,そく
instantly; immediately; at once,soku,即
instinct,honnou,本能
institute for general research; multidiscipline laboratory,souken,総研
institute; academy,gakuin,学院
institution; establishment; facility,shisetsu,施設
instruction (in martial artsperformanceetc.); teaching; coaching,shinan,指南
instruction; teaching,kyoudou,教導
instruction; teaching,kyouji,教示
instructor; (fencing) teacher; model,shihan,師範
instructor; tutor (to a prince),fu,傅
instrumental ensemble,jūsou,重奏
instrumental music,kigaku,器楽
instrumentalist; player,sousha,奏者
insufficiency; deficiency; shortage; lack; scarcity; deficit,fusoku,不足
insufficient; inadequate; imperfect,fujūbun,不十分
insulation,dannetsu,断熱
insult; affront; slight; contempt (e.g. of court),bujoku,侮辱
insurance company,hokengaisha,保険会社
insurance premium,hokenryou,保険料
insurance; guarantee,hoken,保険
insurgent; rioter; mob,bouto,暴徒
insurrection; mutiny; rebellion; revolt; uprising,hanran,反乱
insurrection; mutiny; rebellion; revolt; uprising,hanran,叛乱
insurrection; riot; uprising; rebellion; revolt,boudou,暴動
intake (e.g. of salt); ingestion,sesshu,摂取
intake (e.g. of salt); ingestion,setsu,摂
integer,seisū,整数
integration,sekibun,積分
integration; unification; unity; combination; consolidation; synthesis,tougou,統合
intellectual,chiteki,知的
intelligence,chisei,知性
intelligence; cleverness; innate aptitude,tone,利根
intelligence; intellect; brains,chinou,知能
intelligent; wise; bright; brilliant; clear-sighted,hideaki,英明
intended for ...; oriented towards ...; aimed at ...,muke,向け
intensification; aggravation,gekika,激化
intensity of light,koudo,光度
intent to kill; intent to murder; urge to kill; murderous impulse,satsui,殺意
intent; intention; bad faith,koi,故意
intention; aim; design,ito,意図
intention; aim; preference (for); orientation (towards a goal),shikou,志向
intention; idea; inclination; wish,ikou,意向
intention; plan; purpose; expectation,tsumori,つもり
intention; plan; purpose; expectation,tsumorida→tsumori,つもりだ→つもり
intention; wish; purpose; mind (to do),ishi,意思
intently; single-mindedly; devotedly; solely; earnestly; with all one's heart,ikkou,一向
intently; single-mindedly; devotedly; solely; earnestly; with all one's heart,hitasura,ひたすら
intercept; interception; counter-attack,geigeki,迎撃
interception (email); wiretap; bug,touchou,盗聴
interception; monitoring; tapping,bouju,傍受
interchange,gokan,互換
interdisciplinary,gakusai,学際
interest (in something); curiosity (about something); zest (for),kyoumi,興味
interest (on a loandepositetc.),rishi,利子
interest (on a loandepositetc.),risoku,利息
interest rate; interest,kinri,金利
interest; entertainment; pleasure,kyou,興
interest; fun,omoshirosa,面白さ
interest; rights; concession,riken,利権
interesting; fascinating; intriguing; enthralling,omoshiroi,おもしろい
interesting; fascinating; intriguing; enthralling,omoshiroi,面白い
interference; intervention; meddling,kanshou,干渉
interior design; interior; upholstery,naisou,内装
interior of the body,tainai,体内
interior of the womb (of a pregnant woman); interior of the uterus,tainai,胎内
interior; inside; internal,naibu,内部
interlude; intermezzo,kansou,間奏
intermediate level,chūkyū,中級
intermittence; being intermittent; occurring intermittently,danzoku,断続
internal (e.g. disk); built-in; equipped (with),naizou,内蔵
internal combustion,nainen,内燃
internal combustion engine,nainenki,内燃機
internal medicine,naika,内科
internal or domestic affairs,naimu,内務
internal organs; viscera,naizou,内臓
internal; domestic,kokunai,国内
international,kokusai,国際
international air route,kokusaisen,国際線
international; worldwide; cross-border; cosmopolitan,kokusaiteki,国際的
interpretation (i.e. oral translation),tsūyaku,通訳
interpretation; explanation; reading; construction,kaishaku,解釈
interruption; discontinuance; suspension; stoppage,chūshi,中止
interruption; suspension; break,chūdan,中断
intersection; crossing; crossroad; street corner; street,tsuji,辻
interval; break; pause; spare moment,aima,合間
interval; space; interstice; threshold,hazama,狭間
interval; step,ontei,音程
intervention,kainyū,介入
interview (e.g. for a job),mensetsu,面接
interview; audience; meeting; (viewing) party,kaiken,会見
intimacy; affection; familiarity,shitashimi,親しみ
intimacy; friendship,shinmitsu,親密
intimacy; friendship; familiarity,najimi,なじみ
intimacy; friendship; familiarity,najimi,馴染み
intimacy; friendship; friendly relations,shinkou,親交
introduction (from abroad),denrai,伝来
introduction (from outside); import; bringing in,inyū,移入
introduction; bringing in; installation; setting up; importation,dounyū,導入
introduction; outline; general remarks,gairon,概論
introduction; presentation; referral,shoukai,紹介
introspection; reflection on one's self,naisei,内省
intrusion; bursting into; barging into; breaking into; forcing one's way into,rannyū,乱入
intuition; instinct; hunch,chokkan,直感
intuition; instinct; hunch,chokkan,直観
inundation; submersion; flood,shinsui,浸水
invalid; void; ineffective; unavailable,mukou,無効
invasion,shinkou,侵攻
invasion (e.g. of a country); raid; aggression,shinryaku,侵略
invasion; incursion; raid; aggression; intrusion; trespass; penetration; hacking,shinnyū,侵入
invasion; raid; attack; visitation (of a calamity),shūrai,襲来
invention,hatsumei,発明
inverted; upside down; reversed; back to front,taosa,倒さ
investigation (e.g. by police or prosecutors); examination; inquiry; enquiry,torishirabe,取調
investigation (e.g. into someone's guilt); questioning; pressing; hounding; pinning down,tsuikyū,追及
investigation (esp. in academic and scientific contexts),kyūmei,究明
Investigation Committee on the Accident at the Fukushima Nuclear Power Stations of Tokyo Electric Power Company,toukyoudenryoku,東京電力
investigation into historical evidence; study of historical artifacts,koushou,考証
investigation; examination; inquiry; enquiry; survey,chousa,調査
investigation; inspection; examination,shirabe,調べ
investiture,joi,叙位
investiture,jonin,叙任
investment,toushi,投資
investment; contribution; financing,shusshi,出資
invincible; unrivaled; unrivalled; matchless; unbeatable; undefeatable,muteki,無敵
inviolability; nonaggression; sacredness,fukashin,不可侵
invisibly; secretly; privately,inni,陰に
invitation,manei,招い
invitation,shoutai,招待
invitation,maneki,招き
invitation; introduction,sasoi,誘い
invitation; solicitation; canvassing; canvasing; inducement; persuasion; encouragement,kanyū,勧誘
invitation; summons; bidding (e.g. to host the Olympics); calling,shouchi,招致
involving only the parties concerned; tete-a-tete,soutai,相対
Io,iori,伊織
Io (moon of Jupiter),io,いお
ionization; ionisation,denri,電離
iron (Fe),tetsu,てつ
iron (Fe),tetsu,鉄
iron (Fe),tetsu,鐵
iron (steel) wire,tessen,鉄線
iron and steel,tekkou,鉄鋼
iron man; strong man,tetsujin,鉄人
iron manufacture,seitetsu,製鉄
iron ore,tekkou,鉄鉱
iron plate; steel plane,teppan,鉄板
iron pot; kettle,kama,釜
ironware,tekki,鉄器
ironworking; ironworker,tekkou,鉄工
irony; sarcasm; cynicism; satire,hiniku,皮肉
irradiation; radiation; beaming,shousha,照射
irregular; indeterminate; tramp (steamer),futeiki,不定期
irregularity; abnormality; anomaly,henchou,変調
irregularity; anomaly,hensoku,変則
irregularity; unsteadiness; disorderly,fukisoku,不規則
irreplaceable,kai,欠い
irresponsibility,musekinin,無責任
irresponsible; perfunctory; careless,iikagen,いい加減
irrigation,kangai,灌漑
irrigation,risui,利水
Iruson,nissei,日成
is not; am not; are not,denai,でない
is not; am not; are not,dehanai,ではない
Isahaya Park,isahaya,諫早
Isakawa,sunagawa,砂川
Isamu Ihara,ihara,井原
Isamu Tajiri,tajiri,田尻
Isao,hayato,勇人
Ise,isesaki,伊勢崎
Ise (former province located in the major part of present-day Mie Prefecture and parts of Aichi and Gifu prefectures),ise,伊勢
Ise Grand Shrine,isejingū,伊勢神宮
Isehara,isehara,伊勢原
Isetan (department store),isetan,伊勢丹
Ishihara,ishihara,石原
Ishii,ishii,石井
Ishikari stew; salmon stew; salmon and vegetable stew with miso and butter,ishikari,石狩
Ishikawa (prefecture),ishikawa,石川
Ishimaru,ishimaru,石丸
Ishinomaki Saint John the Apostle Orthodox Church,ishinomaki,石巻
Ishinomori,ishiノmori,石ノ森
Ishisaki,ishizaki,石崎
island,shima,しま
island,shima,島
island,shima,嶋
island country,shimakuni,島国
island group; archipelago,gunshima,群島
island in a pond or river,nakajima,中島
island in the southern sea (esp. Shikoku),kainan,海南
islander; inhabitant of an island,shimatami,島民
islands,tousho,島嶼
islands,shima々,島々
isn't it?; don't you think?; right?; surely; come on,jan,じゃん
IsobeMie,isobe,磯部
Isoko,isogo,磯子
isolated island; outlying island,rishima,離島
isolation (e.g. of a particular chemical substance within a mixture),tanri,単離
isolation; being alone; being friendless,koritsu,孤立
isolation; cut off; blockade; quarantine; interception; deprivation,shadan,遮断
isolation; segregation; separation; quarantine,kakuri,隔離
isomorphism; same shape; same type; same pattern,doukei,同型
issuance (e.g. of a passport); issuing,hakkyū,発給
issue; offspring; paternal blood,tane,胤
issued (esp. stocks); on issue,hakkousumi,発行済
issuing (a banknoteticketetc.),hakken,発券
Isuzu Journey,isuゞ,いすゞ
Isuzu Motors Limited,isuゞjidousha,いすゞ自動車
it is ... that ...; precisely; in particular; definitely; for sure; only (whenafterbecauseetc.),koso,こそ
it seems; I think; I guess; I wonder,desho,でしょ
Italy,i,伊
Itami Station (JR West),itami,伊丹
itchy,kayui,かゆい
item; article; clause; section; point,kajou,箇条
item; commodity; list of articles,hinmoku,品目
item; event,shumoku,種目
item; heading; category; clause,koumoku,項目
itemization (of expenses); the items; breakdown; classification,uchiwake,内訳
Itoigawa-Shizuoka Tectonic Line,itoigawa,糸魚川
Itoma,itoman,糸満
itself,jitai,自体
Itsuki Lullaby,itsuki,五木
ivy (esp. Boston ivyParthenocissus tricuspidata),tsuta,蔦
Iwadeyama Castle,iwade,岩出
Iwai,iwai,岩井
Iwaki (former province located in the central and eastern parts of present-day Fukushima and southern Miyagi prefectures),iwaki,いわき
Iwaki (former province located in the central and eastern parts of present-day Fukushima and southern Miyagi prefectures),iwaki,磐城
Iwakuni Junior College,iwakuni,岩国
Iwami (former province located in the west of present-day Shimane Prefecture),iwami,石見
Iwamizawa Jinja,iwami,岩見
Iwamizawa Jinja,iwamizawa,岩見沢
Iwamura,iwamura,岩村
Iwanami (publisher),iwanami,岩波
Iwanami ShotenPublishers (Japanese publisher),iwanamishoten,岩波書店
Iwao Matsuda (general),matsuda,松田
Iwaori,iwaki,岩城
Iwasai,iwasaki,岩崎
Iwata,iwata,岩田
Iwata,iwata,磐田
Iwate (prefecture),iwate,岩手
Iwatsuki-kuSaitama,iwatsuki,岩槻
Iya,kumano,熊野
Iyo (former province located in present-day Ehime Prefecture),iyo,いよ
Iyo (former province located in present-day Ehime Prefecture),iyo,伊予
izakaya; Japanese bar that also serves various dishes and snacks,izakaya,居酒屋
Izu (former province located on the Izu Peninsula in present-day Shizuoka Prefectureand the Izu Islands),izu,伊豆
Izukawa,degawa,出川
Izumi (former province located in the southwest of present-day Osaka Prefecture),izumi,和泉
Izumi Sano,izumisano,泉佐野
Izumo (former province located in the east of present-day Shimane Prefecture),izumo,出雲
Izuo Nagano,nagano,永野
jail; gaol; prison,goku,獄
Japan,nippon,にっぽん
Japan,nippon,日本
Japan,nittou,日東
Japan,wakoku,倭国
Japan,nihonkoku,日本国
Japan Academy,nihongakusamuraiin,日本学士院
Japan Air Lines; JAL,nihonkoukū,日本航空
Japan Coast Guard; JCG,kaijouhoanchou,海上保安庁
Japan Defense Agency (became Ministry of Defense in January 2007),boueichou,防衛庁
Japan Self-Defense Forces; JSDF,jieitai,自衛隊
Japan's best; number one in Japan,nippon'ichi,日本一
Japan's old (lunisolar) calendar,kyūreki,旧暦
Japanese (language),nihongo,日本語
Japanese aircraft carrier Akagi,akagi,赤城
Japanese amberjack (species of yellowtailSeriola quinqueradiata),buri,鰤
Japanese apricot (Prunus mume); Japanese plum; ume; Chinese plum,ume,うめ
Japanese apricot (Prunus mume); Japanese plum; ume; Chinese plum,ume,梅
Japanese battleship Kirishima,kirishima,霧島
Japanese battleship Mikasa,mikasa,三笠
Japanese beech (Fagus crenata); Siebold's beech,buna,山毛欅
Japanese bird cherry (Prunus grayana); Gray's bird cherry; Gray's chokecherry,uwa,宇和
Japanese bush warbler (Horornis diphone); Japanese nightingale,uguisu,鶯
Japanese cedar (Cryptomeria japonica),sugi,すぎ
Japanese cedar (Cryptomeria japonica),sugi,杉
Japanese cherry birch (Betula grossa),azusa,あずさ
Japanese cherry birch (Betula grossa),azusa,梓
Japanese chestnut (Castanea crenata),kuri,くり
Japanese chestnut (Castanea crenata),kuri,栗
Japanese corvette Amagi,amagi,天城
Japanese corvette Katsuragi,katsuragi,葛城
Japanese corvette Tenryū,tenryū,天龍
Japanese crested ibis (Nipponia nippon); crested ibis,toki,朱鷺
Japanese cruiser Agano,agano,阿賀野
Japanese cruiser Asama,asama,浅間
Japanese cruiser Chihaya,chihaya,千早
Japanese cruiser Chikuma (1911),chikuma,筑摩
Japanese cruiser Hirado,hirado,平戸
Japanese cruiser Ikoma,ikoma,生駒
Japanese cruiser Kinugasa,kinugasa,衣笠
Japanese cruiser Kuma,kuma,球磨
Japanese cruiser Matsushima,matsushima,松島
Japanese cruiser Miyako,miyako,宮古
Japanese cruiser Nachi,nachi,那智
Japanese cruiser Nagara,nagara,長良
Japanese cruiser Naka,naka,那珂
Japanese cruiser Nisshin,nisshin,日進
Japanese cruiser Noshiro,noshiro,能代
Japanese cruiser Otowa,otowa,音羽
Japanese cruiser Ōyodo,ooyodo,大淀
Japanese cruiser Sendai,kawauchi,川内
Japanese cruiser Suma,suma,須磨
Japanese cruiser Takachiho,takachiho,高千穂
Japanese cruiser Takao (1888),takao,高雄
Japanese cruiser Tokiwa,jouban,常磐
Japanese cruiser Tsukuba,tsukuba,筑波
Japanese destroyer Fujinami,fujinami,藤波
Japanese fiber banana (Musa basjoo),bashou,芭蕉
Japanese fir (Abies firma); momi fir,shou,樅
Japanese food supply ship Mamiya,mamiya,間宮
Japanese gunboat Ataka,antaku,安宅
Japanese gunboat Atami,atami,熱海
Japanese gunboat Chōkai,choukai,鳥海
Japanese gunboat Fushimi (1939),fushimi,伏見
Japanese gunboat Maya,maya,摩耶
Japanese gunboat Sumida (1939),sumida,隅田
Japanese gunboat Toba,toba,鳥羽
Japanese gunboat Uji (1903),uji,宇治
Japanese hackberry (Celtis sinensis var. japonica); Chinese nettle tree,boku,朴
Japanese hackberry (Celtis sinensis var. japonica); Chinese nettle tree,enoki,榎
Japanese horse chestnut (Aesculus turbinata),tochi,栃
Japanese laurel; spotted laurel; Aucuba japonica,aoki,青木
Japanese league; ri; old Japanese unit of distanceapprox. 3.927 km or 2.44 miles,sato,里
Japanese literature,kokubungaku,国文学
Japanese minelayer Minoo,minoo,箕面
Japanese minelayer Yaeyama,yaeyama,八重山
Japanese music (esp. traditional Japanese music),hougaku,邦楽
Japanese name (esp. of plants and animals),wamyou,和名
Japanese pampas grass (Miscanthus sinensis); maiden silvergrass; zebra grass,haku,薄
Japanese person,nihonjin,日本人
Japanese person,kazuhito,和人
Japanese plum (Prunus salicina); Chinese plum,sumomo,李
Japanese Red Cross Society; JRC,nihonsekijūjisha,日本赤十字社
Japanese red pine (Pinus densiflora); Japanese umbrella pine; tanyosho pine,akamatsu,赤松
Japanese repair ship Akashi,akashi,明石
Japanese scull (oar attached to the rear of the boat by a traditional peg-in-hole oarlock),yagura,櫓
Japanese sea perch (Lateolabrax japonicusesp. referring to an adult); Japanese sea bass,suzuki,すずき
Japanese spindle tree (Euonymus sieboldianus),mayumi,まゆみ
Japanese spindle tree (Euonymus sieboldianus),mayumi,真弓
Japanese spindletree (Euonymus japonicus),masaki,まさき
Japanese spindletree (Euonymus japonicus),masaki,正木
Japanese staunton-vine (Stauntonia hexaphylla),iku,郁
Japanese style,wafū,和風
Japanese text; sentence in Japanese,wabun,和文
Japanese title (given to foreign work),houdai,邦題
Japanese translation,wayaku,和訳
Japanese word of Chinese origin; Sino-Japanese word,kango,漢語
Japanese zelkova (Zelkova serrata),tsuki,槻
Japanese zelkova (Zelkova serrata),keyaki,欅
Japanese-made,wasei,和製
Japanese-style (esp. in reference to squat toilets),washiki,和式
Java water dropwort (Oenanthe javanica); Japanese parsley,seri,せり
Java water dropwort (Oenanthe javanica); Japanese parsley,seri,芹
jaw; chin,ago,あご
jaw; chin,ago,顎
jealousy; envy,shitto,嫉妬
Jeju (special self-governing province and island in South Korea),saishū,済州
jelly-like,puyopuyo,ぷよぷよ
jellyfish,kurage,くらげ
jet; spray; emission; spouting,funsha,噴射
Jian'an poetry,ken'an,建安
Jiang Yu,kyou,姜
Jiangjin District,goutsu,江津
Jiangsu Province (China),kouso,江蘇
Jiangxi Province (China),kousei,江西
Jiji Press Co. (JP),jijitsūshin,時事通信
Jiji Press Co. (JP),jijitsūshinsha,時事通信社
Jilin Province (China),kitsurin,吉林
Jin dynasty (of China; 265-420 CE); Chin dynasty,susumu,晋
Jinbo Kuranosuke,jinbo,神保
Jingzhou (ancient China),keishū,荊州
Jinpachi Nezu,nezu,根津
jiro (variety of sweet Japanese persimmon),jirou,次郎
Jirou,jirou,二郎
Jirou,jirou,治郎
Jishō,jishou,治承
Jishū sect (of Buddhism),jishū,時宗
Jitsugyo no Nihon ShaLtd. (name of a publishing company),jitsugyounonihonsha,実業之日本社
job hunting; job searching,shūshokukatsudou,就職活動
job satisfaction; quality of work life; reason to work,hatarai,働い
job transfer; job relocation; intra-company transfer,tenkin,転勤
job; work; employment; occupation; position,shoku,職
Jōban Line,joubansen,常磐線
Jōdo Shinshū (offshoot of the Jōdo sect); True Pure Land School,joudoshinshū,浄土真宗
Jōgan era (859.4.15-877.4.16),jougan,貞観
Johji Manabe,manabe,真鍋
joining (a cluborganizationetc.); becoming a member; entry; admission; subscription; affiliation; signing (e.g. a treaty); taking out (insurance),kanyū,加入
joining (a groupteametc.); enrollment; enrolment,nyūdan,入団
joining (an associationagreementetc.); participation; affiliation; accession,kamei,加盟
joining a club,nyūbu,入部
joining a company; getting a job with a company; starting work at a company,nyūsha,入社
joining a political party,nyūtou,入党
joining one's warship,joukan,乗艦
joining the cabinet,nyūkaku,入閣
joining; joint,nakatsugi,中継ぎ
joint (kneeelbowetc.),kansetsu,関節
joint authorship; co-authorship; collaboration; joint work,kyoucho,共著
joint communications,kyoudoutsūshin,共同通信
joint editorship,kyouhen,共編
joint establishment (esp. schools of different levels or different courses of study); establishment as an annex (e.g. of a school); juxtaposition; placing side by side,heisetsu,併設
joint management; pool,gouben,合弁
joint ownership; co-ownership; sharing (e.g. a viewpoint),kyouyū,共有
joint signature,renmei,連名
joint sponsorship (of an event); cosponsorship; joint hosting,kyousai,共催
joint struggle; common (united) front,kyoutou,共闘
joint together; opposite; facing,awase,あわせ
joint together; opposite; facing,awase,合わせ
joint; common,kyouritsu,共立
joint; knuckle,fushi,ふし
joint; knuckle,fushi,節
Jōji era (of the Northern Court) (1362.9.23-1368.2.18); Teiji era,teiji,貞治
Joji Nagashima,nagashima,永島
joke; jest; funny story,joudan,冗談
Jōkyō era (1684.2.21-1688.9.30),teikyou,貞享
Jōkyū era (1219.4.12-1222.4.13); Shōkyū era,joukyū,承久
Jon'iru,shounichi,正日
JoongAng Ilbo,chūounippou,中央日報
jōruri; type of dramatic recitation accompanied by a shamisen (associated with Japanese puppet theater),joururi,浄瑠璃
Josai University,jousai,城西
JōsōIbaraki,jousou,常総
Jou,jou,條
Jouji,jouji,譲二
Jouji,jouji,譲治
Joumoukougen Station,uwage,上毛
journal; log,nisshi,日誌
journalization (accounts); journalisation; bookkeeping,bo,簿
journalization (accounts); journalisation; bookkeeping,boki,簿記
journey; course; distance; march; flight; drive; leg (of a journeyrelay raceetc.),koutei,行程
journey; route of a journey,tabiji,旅路
journey; trip; travels,douchū,道中
